'x',"gameId","playId","nflId","frameId","time","jerseyNumber","team","playDirection","x","y","s","a","dis","o","dir","event"
129851,2021091200,2399,38606.0,30,2021-09-12T18:31:25.300,79.0,PHI,right,95.45,22.35,2.45,1.84,0.25,106.1,246.83,None
129852,2021091200,2399,38606.0,31,2021-09-12T18:31:25.400,79.0,PHI,right,95.23,22.27,2.24,2.18,0.23,108.12,250.17,None
129853,2021091200,2399,38606.0,32,2021-09-12T18:31:25.500,79.0,PHI,right,95.03,22.2,2.04,2.24,0.21,108.12,252.95,None
129854,2021091200,2399,38606.0,33,2021-09-12T18:31:25.600,79.0,PHI,right,94.85,22.15,1.78,2.31,0.18,110.96,255.85,None
129855,2021091200,2399,38606.0,34,2021-09-12T18:31:25.700,79.0,PHI,right,94.68,22.07,1.67,1.85,0.19,114.28,251.08,None
129856,2021091200,2399,38606.0,35,2021-09-12T18:31:25.800,79.0,PHI,right,94.53,22.0,1.51,1.69,0.16,117.39,247.19,None
129857,2021091200,2399,38606.0,36,2021-09-12T18:31:25.900,79.0,PHI,right,94.4,21.94,1.37,1.59,0.15,119.51,242.9,None
129858,2021091200,2399,38606.0,37,2021-09-12T18:31:26.000,79.0,PHI,right,94.29,21.85,1.28,1.56,0.14,121.8,235.04,None
129859,2021091200,2399,38606.0,38,2021-09-12T18:31:26.100,79.0,PHI,right,94.2,21.75,1.29,1.75,0.14,124.94,222.38,None
129860,2021091200,2399,38606.0,39,2021-09-12T18:31:26.200,79.0,PHI,right,94.13,21.64,1.29,1.89,0.13,125.56,210.72,None
129861,2021091200,2399,38606.0,40,2021-09-12T18:31:26.300,79.0,PHI,right,94.07,21.49,1.54,1.91,0.17,125.56,198.45,None
129862,2021091200,2399,38606.0,41,2021-09-12T18:31:26.400,79.0,PHI,right,94.04,21.3,1.82,2.06,0.19,126.56,188.95,None
129863,2021091200,2399,38606.0,42,2021-09-12T18:31:26.500,79.0,PHI,right,94.02,21.08,2.23,2.37,0.23,132.73,183.4,None
129864,2021091200,2399,38606.0,43,2021-09-12T18:31:26.600,79.0,PHI,right,94.02,20.84,2.47,2.21,0.24,137.07,180.16,None
129865,2021091200,2399,38606.0,44,2021-09-12T18:31:26.700,79.0,PHI,right,94.02,20.58,2.71,1.79,0.26,142.39,178.7,None
129866,2021091200,2399,38606.0,45,2021-09-12T18:31:26.800,79.0,PHI,right,94.03,20.29,2.96,1.3,0.29,147.97,177.41,None
129867,2021091200,2399,38606.0,46,2021-09-12T18:31:26.900,79.0,PHI,right,94.05,19.97,3.25,1.05,0.32,155.11,176.21,None
129868,2021091200,2399,38606.0,47,2021-09-12T18:31:27.000,79.0,PHI,right,94.08,19.63,3.38,0.32,0.34,158.92,175.77,None
129869,2021091200,2399,38606.0,48,2021-09-12T18:31:27.100,79.0,PHI,right,94.11,19.28,3.46,0.36,0.35,162.49,175.09,None
129870,2021091200,2399,38606.0,49,2021-09-12T18:31:27.200,79.0,PHI,right,94.15,18.92,3.54,0.73,0.37,166.28,174.12,None
129871,2021091200,2399,38606.0,50,2021-09-12T18:31:27.300,79.0,PHI,right,94.18,18.55,3.53,1.0,0.37,171.79,174.49,None
129872,2021091200,2399,38606.0,51,2021-09-12T18:31:27.400,79.0,PHI,right,94.22,18.2,3.44,1.13,0.35,174.56,174.38,autoevent_passforward
129873,2021091200,2399,38606.0,52,2021-09-12T18:31:27.500,79.0,PHI,right,94.26,17.86,3.34,1.37,0.34,175.85,173.98,pass_forward
129874,2021091200,2399,38606.0,53,2021-09-12T18:31:27.600,79.0,PHI,right,94.3,17.54,3.21,1.64,0.33,175.85,173.2,None
129875,2021091200,2399,38606.0,54,2021-09-12T18:31:27.700,79.0,PHI,right,94.34,17.23,3.05,1.84,0.31,174.67,171.94,None
129876,2021091200,2399,38606.0,55,2021-09-12T18:31:27.800,79.0,PHI,right,94.39,16.93,2.88,1.95,0.3,173.35,171.13,None
129877,2021091200,2399,38606.0,56,2021-09-12T18:31:27.900,79.0,PHI,right,94.45,16.66,2.7,2.05,0.28,172.19,168.77,None
129878,2021091200,2399,39908.0,1,2021-09-12T18:31:22.400,23.0,ATL,right,110.76,33.1,0.36,0.47,0.04,262.43,263.28,None
129879,2021091200,2399,39908.0,2,2021-09-12T18:31:22.500,23.0,ATL,right,110.73,33.09,0.29,0.58,0.03,263.23,254.25,None
129880,2021091200,2399,39908.0,3,2021-09-12T18:31:22.600,23.0,ATL,right,110.7,33.08,0.24,0.62,0.03,264.4,242.52,None
129881,2021091200,2399,39908.0,4,2021-09-12T18:31:22.700,23.0,ATL,right,110.68,33.07,0.21,0.6,0.02,264.4,227.12,None
129882,2021091200,2399,39908.0,5,2021-09-12T18:31:22.800,23.0,ATL,right,110.67,33.05,0.22,0.61,0.02,263.46,204.31,None
129883,2021091200,2399,39908.0,6,2021-09-12T18:31:22.900,23.0,ATL,right,110.67,33.03,0.18,0.44,0.02,262.07,192.72,ball_snap
129884,2021091200,2399,39908.0,7,2021-09-12T18:31:23.000,23.0,ATL,right,110.67,33.01,0.2,0.34,0.02,262.07,178.8,None
129885,2021091200,2399,39908.0,8,2021-09-12T18:31:23.100,23.0,ATL,right,110.67,32.99,0.22,0.24,0.02,262.07,170.85,None
129886,2021091200,2399,39908.0,9,2021-09-12T18:31:23.200,23.0,ATL,right,110.67,32.97,0.2,0.17,0.02,262.07,165.18,None
129887,2021091200,2399,39908.0,10,2021-09-12T18:31:23.300,23.0,ATL,right,110.67,32.97,0.12,0.14,0.0,262.67,164.85,None
129888,2021091200,2399,39908.0,11,2021-09-12T18:31:23.400,23.0,ATL,right,110.67,32.97,0.09,0.11,0.0,261.98,156.33,None
129889,2021091200,2399,39908.0,12,2021-09-12T18:31:23.500,23.0,ATL,right,110.67,32.98,0.03,0.39,0.01,260.5,85.78,None
129890,2021091200,2399,39908.0,13,2021-09-12T18:31:23.600,23.0,ATL,right,110.67,32.98,0.03,0.46,0.01,259.21,52.56,None
129891,2021091200,2399,39908.0,14,2021-09-12T18:31:23.700,23.0,ATL,right,110.68,32.98,0.05,0.42,0.0,258.23,17.22,None
129892,2021091200,2399,39908.0,15,2021-09-12T18:31:23.800,23.0,ATL,right,110.68,32.98,0.03,0.08,0.0,255.53,35.24,None
129893,2021091200,2399,39908.0,16,2021-09-12T18:31:23.900,23.0,ATL,right,110.68,32.98,0.04,0.21,0.0,250.86,104.72,None
129894,2021091200,2399,39908.0,17,2021-09-12T18:31:24.000,23.0,ATL,right,110.69,32.97,0.13,0.55,0.01,246.82,141.38,None
129895,2021091200,2399,39908.0,18,2021-09-12T18:31:24.100,23.0,ATL,right,110.7,32.94,0.43,1.4,0.04,240.9,157.83,None
129896,2021091200,2399,39908.0,19,2021-09-12T18:31:24.200,23.0,ATL,right,110.73,32.89,0.67,1.77,0.06,239.1,155.59,None
129897,2021091200,2399,39908.0,20,2021-09-12T18:31:24.300,23.0,ATL,right,110.76,32.81,0.92,1.87,0.08,232.76,154.39,None
129898,2021091200,2399,39908.0,21,2021-09-12T18:31:24.400,23.0,ATL,right,110.81,32.71,1.23,2.14,0.11,227.64,155.12,None
129899,2021091200,2399,39908.0,22,2021-09-12T18:31:24.500,23.0,ATL,right,110.87,32.59,1.45,1.98,0.14,222.36,154.79,None
129900,2021091200,2399,39908.0,23,2021-09-12T18:31:24.600,23.0,ATL,right,110.94,32.44,1.72,2.08,0.16,216.98,154.08,None
129901,2021091200,2399,39908.0,24,2021-09-12T18:31:24.700,23.0,ATL,right,111.02,32.27,2.03,2.12,0.19,221.58,154.39,None
129902,2021091200,2399,39908.0,25,2021-09-12T18:31:24.800,23.0,ATL,right,111.11,32.08,2.25,1.81,0.21,221.58,154.43,None
129903,2021091200,2399,39908.0,26,2021-09-12T18:31:24.900,23.0,ATL,right,111.21,31.87,2.42,1.45,0.23,221.58,153.52,None
129904,2021091200,2399,39908.0,27,2021-09-12T18:31:25.000,23.0,ATL,right,111.32,31.65,2.49,0.88,0.25,221.58,153.62,None
129905,2021091200,2399,39908.0,28,2021-09-12T18:31:25.100,23.0,ATL,right,111.43,31.43,2.45,0.18,0.24,220.1,153.91,None
129906,2021091200,2399,39908.0,29,2021-09-12T18:31:25.200,23.0,ATL,right,111.53,31.21,2.4,0.36,0.24,217.78,154.93,None
129907,2021091200,2399,39908.0,30,2021-09-12T18:31:25.300,23.0,ATL,right,111.63,31.0,2.29,0.82,0.23,214.06,155.63,None
129908,2021091200,2399,39908.0,31,2021-09-12T18:31:25.400,23.0,ATL,right,111.72,30.8,2.2,0.97,0.22,212.32,156.14,None
129909,2021091200,2399,39908.0,32,2021-09-12T18:31:25.500,23.0,ATL,right,111.81,30.6,2.13,1.0,0.22,214.51,155.96,None
129910,2021091200,2399,39908.0,33,2021-09-12T18:31:25.600,23.0,ATL,right,111.89,30.4,2.08,0.9,0.21,217.4,157.19,None
129911,2021091200,2399,39908.0,34,2021-09-12T18:31:25.700,23.0,ATL,right,111.97,30.19,2.13,0.66,0.22,212.02,160.27,None
129912,2021091200,2399,39908.0,35,2021-09-12T18:31:25.800,23.0,ATL,right,112.03,29.98,2.23,0.86,0.22,212.02,165.02,None
129913,2021091200,2399,39908.0,36,2021-09-12T18:31:25.900,23.0,ATL,right,112.08,29.75,2.37,1.08,0.23,208.11,168.63,None
129914,2021091200,2399,39908.0,37,2021-09-12T18:31:26.000,23.0,ATL,right,112.12,29.5,2.5,1.44,0.25,203.46,171.94,None
129915,2021091200,2399,39908.0,38,2021-09-12T18:31:26.100,23.0,ATL,right,112.15,29.24,2.76,1.66,0.27,200.35,174.33,None
129916,2021091200,2399,39908.0,39,2021-09-12T18:31:26.200,23.0,ATL,right,112.18,28.93,3.13,2.1,0.3,209.76,176.66,None
129917,2021091200,2399,39908.0,40,2021-09-12T18:31:26.300,23.0,ATL,right,112.19,28.6,3.41,2.06,0.33,212.2,178.6,None
129918,2021091200,2399,39908.0,41,2021-09-12T18:31:26.400,23.0,ATL,right,112.19,28.24,3.69,1.98,0.36,215.15,180.3,None
129919,2021091200,2399,39908.0,42,2021-09-12T18:31:26.500,23.0,ATL,right,112.19,27.85,3.97,1.86,0.39,216.74,181.32,None
129920,2021091200,2399,39908.0,43,2021-09-12T18:31:26.600,23.0,ATL,right,112.18,27.43,4.24,1.73,0.42,217.77,181.78,None
129921,2021091200,2399,39908.0,44,2021-09-12T18:31:26.700,23.0,ATL,right,112.16,26.99,4.43,1.38,0.44,221.59,182.66,None
129922,2021091200,2399,39908.0,45,2021-09-12T18:31:26.800,23.0,ATL,right,112.13,26.52,4.72,1.36,0.48,220.2,183.39,None
129923,2021091200,2399,39908.0,46,2021-09-12T18:31:26.900,23.0,ATL,right,112.1,26.02,4.99,1.27,0.5,217.86,183.33,None
129924,2021091200,2399,39908.0,47,2021-09-12T18:31:27.000,23.0,ATL,right,112.08,25.51,5.18,1.13,0.51,214.27,183.5,None
129925,2021091200,2399,39908.0,48,2021-09-12T18:31:27.100,23.0,ATL,right,112.05,24.98,5.35,1.03,0.53,210.28,182.88,None
129926,2021091200,2399,39908.0,49,2021-09-12T18:31:27.200,23.0,ATL,right,112.03,24.43,5.54,0.99,0.55,208.47,182.03,None
129927,2021091200,2399,39908.0,50,2021-09-12T18:31:27.300,23.0,ATL,right,112.02,23.86,5.72,1.18,0.56,205.9,181.26,None
129928,2021091200,2399,39908.0,51,2021-09-12T18:31:27.400,23.0,ATL,right,112.01,23.28,5.9,1.29,0.58,205.29,179.97,autoevent_passforward
129929,2021091200,2399,39908.0,52,2021-09-12T18:31:27.500,23.0,ATL,right,112.02,22.68,6.06,1.31,0.6,203.39,178.33,pass_forward
129930,2021091200,2399,39908.0,53,2021-09-12T18:31:27.600,23.0,ATL,right,112.06,22.07,6.21,1.47,0.62,202.68,176.23,None
129931,2021091200,2399,39908.0,54,2021-09-12T18:31:27.700,23.0,ATL,right,112.11,21.44,6.38,1.74,0.63,202.68,174.16,None
129932,2021091200,2399,39908.0,55,2021-09-12T18:31:27.800,23.0,ATL,right,112.18,20.81,6.44,1.7,0.64,202.68,172.58,None
129933,2021091200,2399,39908.0,56,2021-09-12T18:31:27.900,23.0,ATL,right,112.27,20.17,6.43,1.7,0.64,202.68,170.8,None
129934,2021091200,2399,39950.0,1,2021-09-12T18:31:22.400,65.0,PHI,right,99.35,20.82,0.0,0.0,0.0,77.34,229.55,None
129935,2021091200,2399,39950.0,2,2021-09-12T18:31:22.500,65.0,PHI,right,99.35,20.82,0.0,0.0,0.0,77.34,227.9,None
129936,2021091200,2399,39950.0,3,2021-09-12T18:31:22.600,65.0,PHI,right,99.35,20.82,0.01,0.12,0.0,75.16,194.83,None
129937,2021091200,2399,39950.0,4,2021-09-12T18:31:22.700,65.0,PHI,right,99.35,20.81,0.05,0.45,0.0,76.94,198.83,None
129938,2021091200,2399,39950.0,5,2021-09-12T18:31:22.800,65.0,PHI,right,99.34,20.79,0.21,0.97,0.02,80.43,202.51,None
129939,2021091200,2399,39950.0,6,2021-09-12T18:31:22.900,65.0,PHI,right,99.32,20.75,0.46,1.4,0.05,83.21,198.56,ball_snap
129940,2021091200,2399,39950.0,7,2021-09-12T18:31:23.000,65.0,PHI,right,99.29,20.66,0.79,1.58,0.09,83.87,201.22,None
129941,2021091200,2399,39950.0,8,2021-09-12T18:31:23.100,65.0,PHI,right,99.25,20.57,1.03,1.49,0.11,87.49,202.15,None
129942,2021091200,2399,39950.0,9,2021-09-12T18:31:23.200,65.0,PHI,right,99.17,20.44,1.32,1.69,0.15,100.64,206.07,None
129943,2021091200,2399,39950.0,10,2021-09-12T18:31:23.300,65.0,PHI,right,99.09,20.3,1.57,1.41,0.16,111.23,208.75,None
129944,2021091200,2399,39950.0,11,2021-09-12T18:31:23.400,65.0,PHI,right,98.98,20.13,1.84,1.27,0.2,124.7,211.98,None
129945,2021091200,2399,39950.0,12,2021-09-12T18:31:23.500,65.0,PHI,right,98.85,19.97,2.04,1.26,0.21,137.47,216.06,None
129946,2021091200,2399,39950.0,13,2021-09-12T18:31:23.600,65.0,PHI,right,98.7,19.8,2.19,1.12,0.22,147.91,220.36,None
129947,2021091200,2399,39950.0,14,2021-09-12T18:31:23.700,65.0,PHI,right,98.52,19.65,2.31,1.23,0.24,164.85,226.73,None
129948,2021091200,2399,39950.0,15,2021-09-12T18:31:23.800,65.0,PHI,right,98.31,19.52,2.42,1.72,0.25,173.48,235.01,None
129949,2021091200,2399,39950.0,16,2021-09-12T18:31:23.900,65.0,PHI,right,98.08,19.4,2.52,2.03,0.26,185.86,242.38,None
129950,2021091200,2399,39950.0,17,2021-09-12T18:31:24.000,65.0,PHI,right,97.81,19.32,2.69,2.45,0.28,197.56,251.82,None
129951,2021091200,2399,39950.0,18,2021-09-12T18:31:24.100,65.0,PHI,right,97.51,19.27,2.91,2.67,0.3,211.07,259.94,None
129952,2021091200,2399,39950.0,19,2021-09-12T18:31:24.200,65.0,PHI,right,97.19,19.25,3.14,2.87,0.32,223.88,267.28,None
129953,2021091200,2399,39950.0,20,2021-09-12T18:31:24.300,65.0,PHI,right,96.85,19.27,3.39,2.83,0.34,235.12,274.24,None
129954,2021091200,2399,39950.0,21,2021-09-12T18:31:24.400,65.0,PHI,right,96.49,19.34,3.64,2.54,0.37,243.77,280.28,None
129955,2021091200,2399,39950.0,22,2021-09-12T18:31:24.500,65.0,PHI,right,96.09,19.44,3.97,2.55,0.41,248.53,285.39,None
129956,2021091200,2399,39950.0,23,2021-09-12T18:31:24.600,65.0,PHI,right,95.68,19.58,4.27,2.52,0.43,256.37,289.65,None
129957,2021091200,2399,39950.0,24,2021-09-12T18:31:24.700,65.0,PHI,right,95.27,19.75,4.5,2.13,0.45,259.15,292.98,None
129958,2021091200,2399,39950.0,25,2021-09-12T18:31:24.800,65.0,PHI,right,94.84,19.95,4.7,1.79,0.48,261.4,296.09,None
129959,2021091200,2399,39950.0,26,2021-09-12T18:31:24.900,65.0,PHI,right,94.41,20.18,4.82,1.56,0.49,264.5,298.98,None
129960,2021091200,2399,39950.0,27,2021-09-12T18:31:25.000,65.0,PHI,right,93.99,20.44,4.85,1.76,0.49,268.13,302.31,None
129961,2021091200,2399,39950.0,28,2021-09-12T18:31:25.100,65.0,PHI,right,93.59,20.73,4.82,2.03,0.49,275.36,305.34,None
129962,2021091200,2399,39950.0,29,2021-09-12T18:31:25.200,65.0,PHI,right,93.2,21.02,4.74,2.28,0.49,282.53,307.84,None
129963,2021091200,2399,39950.0,30,2021-09-12T18:31:25.300,65.0,PHI,right,92.86,21.33,4.52,2.72,0.46,292.83,311.15,None
129964,2021091200,2399,39950.0,31,2021-09-12T18:31:25.400,65.0,PHI,right,92.54,21.63,4.28,2.97,0.44,306.91,313.71,None
129965,2021091200,2399,39950.0,32,2021-09-12T18:31:25.500,65.0,PHI,right,92.24,21.91,4.0,3.09,0.41,318.19,314.81,None
129966,2021091200,2399,39950.0,33,2021-09-12T18:31:25.600,65.0,PHI,right,91.96,22.18,3.69,3.16,0.38,329.75,314.99,None
129967,2021091200,2399,39950.0,34,2021-09-12T18:31:25.700,65.0,PHI,right,91.7,22.41,3.32,3.28,0.34,341.28,313.5,None
129968,2021091200,2399,39950.0,35,2021-09-12T18:31:25.800,65.0,PHI,right,91.46,22.6,2.97,3.37,0.31,8.23,309.51,None
129969,2021091200,2399,39950.0,36,2021-09-12T18:31:25.900,65.0,PHI,right,91.22,22.75,2.65,3.44,0.28,28.06,304.04,None
129970,2021091200,2399,39950.0,37,2021-09-12T18:31:26.000,65.0,PHI,right,91.01,22.88,2.34,3.38,0.25,50.67,298.0,None
129971,2021091200,2399,39950.0,38,2021-09-12T18:31:26.100,65.0,PHI,right,90.8,22.96,2.11,3.23,0.22,73.51,289.58,None
129972,2021091200,2399,39950.0,39,2021-09-12T18:31:26.200,65.0,PHI,right,90.6,22.99,1.96,3.26,0.2,97.03,277.61,None
129973,2021091200,2399,39950.0,40,2021-09-12T18:31:26.300,65.0,PHI,right,90.42,22.99,1.81,3.14,0.18,111.77,265.93,None
129974,2021091200,2399,39950.0,41,2021-09-12T18:31:26.400,65.0,PHI,right,90.24,22.96,1.74,2.77,0.17,120.17,256.14,None
129975,2021091200,2399,39950.0,42,2021-09-12T18:31:26.500,65.0,PHI,right,90.09,22.9,1.69,2.37,0.17,127.33,246.51,None
129976,2021091200,2399,39950.0,43,2021-09-12T18:31:26.600,65.0,PHI,right,89.95,22.83,1.6,2.11,0.16,132.77,237.78,None
129977,2021091200,2399,39950.0,44,2021-09-12T18:31:26.700,65.0,PHI,right,89.84,22.74,1.4,2.22,0.14,140.07,226.88,None
129978,2021091200,2399,39950.0,45,2021-09-12T18:31:26.800,65.0,PHI,right,89.75,22.64,1.28,2.09,0.13,143.97,218.87,None
129979,2021091200,2399,39950.0,46,2021-09-12T18:31:26.900,65.0,PHI,right,89.7,22.54,1.14,2.05,0.12,147.39,206.97,None
129980,2021091200,2399,39950.0,47,2021-09-12T18:31:27.000,65.0,PHI,right,89.65,22.44,1.08,1.79,0.11,150.91,197.71,None
129981,2021091200,2399,39950.0,48,2021-09-12T18:31:27.100,65.0,PHI,right,89.63,22.33,1.05,1.53,0.11,154.32,189.07,None
129982,2021091200,2399,39950.0,49,2021-09-12T18:31:27.200,65.0,PHI,right,89.61,22.22,1.03,1.21,0.11,155.41,182.74,None
129983,2021091200,2399,39950.0,50,2021-09-12T18:31:27.300,65.0,PHI,right,89.61,22.12,1.0,0.87,0.1,157.07,178.67,None
129984,2021091200,2399,39950.0,51,2021-09-12T18:31:27.400,65.0,PHI,right,89.6,22.01,1.01,0.52,0.11,156.4,178.38,autoevent_passforward
129985,2021091200,2399,39950.0,52,2021-09-12T18:31:27.500,65.0,PHI,right,89.61,21.91,0.98,0.42,0.1,154.08,176.56,pass_forward
129986,2021091200,2399,39950.0,53,2021-09-12T18:31:27.600,65.0,PHI,right,89.61,21.82,0.96,0.41,0.1,153.17,174.73,None
129987,2021091200,2399,39950.0,54,2021-09-12T18:31:27.700,65.0,PHI,right,89.63,21.72,0.95,0.43,0.1,151.27,170.71,None
129988,2021091200,2399,39950.0,55,2021-09-12T18:31:27.800,65.0,PHI,right,89.65,21.63,0.94,0.54,0.1,149.21,165.28,None
129989,2021091200,2399,39950.0,56,2021-09-12T18:31:27.900,65.0,PHI,right,89.68,21.54,0.91,0.72,0.09,147.09,157.46,None
129990,2021091200,2399,40039.0,1,2021-09-12T18:31:22.400,21.0,ATL,right,110.17,18.2,0.0,0.0,0.01,275.14,112.88,None
129991,2021091200,2399,40039.0,2,2021-09-12T18:31:22.500,21.0,ATL,right,110.17,18.2,0.0,0.0,0.0,275.14,111.03,None
129992,2021091200,2399,40039.0,3,2021-09-12T18:31:22.600,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,274.32,112.79,None
129993,2021091200,2399,40039.0,4,2021-09-12T18:31:22.700,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,274.32,109.9,None
129994,2021091200,2399,40039.0,5,2021-09-12T18:31:22.800,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,272.39,110.0,None
129995,2021091200,2399,40039.0,6,2021-09-12T18:31:22.900,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,272.39,111.78,ball_snap
129996,2021091200,2399,40039.0,7,2021-09-12T18:31:23.000,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,271.13,109.47,None
129997,2021091200,2399,40039.0,8,2021-09-12T18:31:23.100,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,271.13,110.55,None
129998,2021091200,2399,40039.0,9,2021-09-12T18:31:23.200,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,271.13,105.21,None
129999,2021091200,2399,40039.0,10,2021-09-12T18:31:23.300,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,271.13,104.69,None
130000,2021091200,2399,40039.0,11,2021-09-12T18:31:23.400,21.0,ATL,right,110.18,18.2,0.0,0.0,0.0,271.13,107.8,None
130001,2021091200,2399,40039.0,12,2021-09-12T18:31:23.500,21.0,ATL,right,110.18,18.2,0.0,0.06,0.0,270.36,153.0,None
130002,2021091200,2399,40039.0,13,2021-09-12T18:31:23.600,21.0,ATL,right,110.18,18.2,0.02,0.2,0.0,270.36,161.09,None
130003,2021091200,2399,40039.0,14,2021-09-12T18:31:23.700,21.0,ATL,right,110.18,18.19,0.04,0.26,0.0,270.36,159.64,None
130004,2021091200,2399,40039.0,15,2021-09-12T18:31:23.800,21.0,ATL,right,110.19,18.19,0.05,0.18,0.0,271.88,125.06,None
130005,2021091200,2399,40039.0,16,2021-09-12T18:31:23.900,21.0,ATL,right,110.19,18.19,0.06,0.17,0.01,271.88,108.74,None
130006,2021091200,2399,40039.0,17,2021-09-12T18:31:24.000,21.0,ATL,right,110.2,18.19,0.06,0.13,0.0,272.67,95.75,None
130007,2021091200,2399,40039.0,18,2021-09-12T18:31:24.100,21.0,ATL,right,110.21,18.2,0.1,0.23,0.01,273.87,77.44,None
130008,2021091200,2399,40039.0,19,2021-09-12T18:31:24.200,21.0,ATL,right,110.22,18.19,0.14,0.24,0.02,275.36,87.41,None
130009,2021091200,2399,40039.0,20,2021-09-12T18:31:24.300,21.0,ATL,right,110.24,18.19,0.18,0.29,0.02,276.85,96.34,None
130010,2021091200,2399,40039.0,21,2021-09-12T18:31:24.400,21.0,ATL,right,110.26,18.18,0.21,0.31,0.02,279.2,105.17,None
130011,2021091200,2399,40039.0,22,2021-09-12T18:31:24.500,21.0,ATL,right,110.29,18.17,0.29,0.48,0.03,283.73,111.5,None
130012,2021091200,2399,40039.0,23,2021-09-12T18:31:24.600,21.0,ATL,right,110.32,18.16,0.33,0.42,0.03,286.88,113.65,None
130013,2021091200,2399,40039.0,24,2021-09-12T18:31:24.700,21.0,ATL,right,110.35,18.14,0.4,0.45,0.04,288.22,112.21,None
130014,2021091200,2399,40039.0,25,2021-09-12T18:31:24.800,21.0,ATL,right,110.39,18.14,0.45,0.41,0.04,288.22,102.23,None
130015,2021091200,2399,40039.0,26,2021-09-12T18:31:24.900,21.0,ATL,right,110.45,18.13,0.56,0.7,0.05,286.42,99.17,None
130016,2021091200,2399,40039.0,27,2021-09-12T18:31:25.000,21.0,ATL,right,110.51,18.11,0.68,0.76,0.06,284.57,105.19,None
130017,2021091200,2399,40039.0,28,2021-09-12T18:31:25.100,21.0,ATL,right,110.58,18.09,0.76,0.7,0.07,283.57,109.15,None
130018,2021091200,2399,40039.0,29,2021-09-12T18:31:25.200,21.0,ATL,right,110.65,18.06,0.87,0.73,0.08,281.35,112.48,None
130019,2021091200,2399,40039.0,30,2021-09-12T18:31:25.300,21.0,ATL,right,110.75,18.03,1.0,0.74,0.1,285.18,110.05,None
130020,2021091200,2399,40039.0,31,2021-09-12T18:31:25.400,21.0,ATL,right,110.84,17.97,1.13,0.85,0.11,285.18,116.47,None
130021,2021091200,2399,40039.0,32,2021-09-12T18:31:25.500,21.0,ATL,right,110.94,17.91,1.23,0.91,0.12,283.65,122.58,None
130022,2021091200,2399,40039.0,33,2021-09-12T18:31:25.600,21.0,ATL,right,111.05,17.82,1.36,1.1,0.13,281.32,130.55,None
130023,2021091200,2399,40039.0,34,2021-09-12T18:31:25.700,21.0,ATL,right,111.15,17.69,1.63,1.88,0.16,278.81,140.3,None
130024,2021091200,2399,40039.0,35,2021-09-12T18:31:25.800,21.0,ATL,right,111.25,17.54,1.94,2.63,0.18,271.61,147.57,None
130025,2021091200,2399,40039.0,36,2021-09-12T18:31:25.900,21.0,ATL,right,111.36,17.36,2.27,2.81,0.21,268.29,152.96,None
130026,2021091200,2399,40039.0,37,2021-09-12T18:31:26.000,21.0,ATL,right,111.46,17.13,2.65,2.99,0.25,264.36,159.13,None
130027,2021091200,2399,40039.0,38,2021-09-12T18:31:26.100,21.0,ATL,right,111.55,16.86,3.01,2.93,0.29,262.44,163.11,None
130028,2021091200,2399,40039.0,39,2021-09-12T18:31:26.200,21.0,ATL,right,111.63,16.55,3.3,2.66,0.32,260.79,165.52,None
130029,2021091200,2399,40039.0,40,2021-09-12T18:31:26.300,21.0,ATL,right,111.71,16.19,3.7,2.62,0.36,254.87,168.16,None
130030,2021091200,2399,40039.0,41,2021-09-12T18:31:26.400,21.0,ATL,right,111.78,15.8,4.11,2.57,0.41,248.21,170.51,None
130031,2021091200,2399,40039.0,42,2021-09-12T18:31:26.500,21.0,ATL,right,111.84,15.37,4.42,2.3,0.43,248.21,172.22,None
130032,2021091200,2399,40039.0,43,2021-09-12T18:31:26.600,21.0,ATL,right,111.9,14.91,4.66,1.96,0.46,247.31,173.39,None
130033,2021091200,2399,40039.0,44,2021-09-12T18:31:26.700,21.0,ATL,right,111.95,14.43,4.87,1.56,0.48,246.09,174.39,None
130034,2021091200,2399,40039.0,45,2021-09-12T18:31:26.800,21.0,ATL,right,111.99,13.94,5.05,1.49,0.5,240.52,175.71,None
130035,2021091200,2399,40039.0,46,2021-09-12T18:31:26.900,21.0,ATL,right,112.02,13.43,5.2,1.81,0.51,248.58,178.62,None
130036,2021091200,2399,40039.0,47,2021-09-12T18:31:27.000,21.0,ATL,right,112.02,12.9,5.24,1.78,0.52,250.33,181.29,None
130037,2021091200,2399,40039.0,48,2021-09-12T18:31:27.100,21.0,ATL,right,111.99,12.38,5.26,2.01,0.52,252.18,184.64,None
130038,2021091200,2399,40039.0,49,2021-09-12T18:31:27.200,21.0,ATL,right,111.92,11.86,5.22,2.35,0.53,250.89,188.61,None
130039,2021091200,2399,40039.0,50,2021-09-12T18:31:27.300,21.0,ATL,right,111.82,11.36,5.06,2.96,0.51,263.15,193.38,None
130040,2021091200,2399,40039.0,51,2021-09-12T18:31:27.400,21.0,ATL,right,111.69,10.88,4.86,3.45,0.49,273.17,197.55,autoevent_passforward
